IdInstitucional;NOMBRE;DOMIC;Tur 4 a 7;TELEF;LOCALIDAD;CP;SECTOR;PROVINCIA;DISTRITO;UBICACION;e-mail EGB;Observaciones
8090;MARIA E. CHAMPEAU;P. VENEGAS Y M. GARCIA;;4397073;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8091;4-036 RAUL SCALABRINI;9 DE JULIO Y RAWSON;;4251718;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8092;4-109 INGENIERO A.CONDARCO;PROGRESO Y VALLE GRANDE;;4526304;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8093;4-139 ERNESTO SABATO;ARIZU 175;;;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8094;4-131 MAHATMA GHANDI;HUNGRIA 800;;;GODOY CRUZ;5501;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8095;DEL DEPORTE;25 DE MAYO Y BOMBAL;M;4317036;GUAYMALLEN;5519;PRIVADO;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8096;4-049 ALBERTO RODRIGUEZ;BANDERA DE LOS ANDES 4801;;4215020;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8097;4-065 JOSE ARGUMEDO;CELESTINO ARGUMEDO S/N KM.11;;4820253;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8098;4-115 INFANTA MENDOCINA;ADOLFO CALLE 349;;4315297;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8099;4-136 JORGE LUIS BORGES;SAAVEDRA 416;;4312914;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8100;4-155 ERNESTO PEREZ CUESTA;CORRIENTES Y S. RODRIGUEZ;;4264947;GUAYMALLEN;5521;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8101;4-118 SAN JOSE;URUGUAY 670;;4454727;GUAYMALLEN;5519;OFICIAL;MENDOZA;GRAN MENDOZA;MENDOZA CIUDAD;;
8102;CPEM N° 7;SAN MARTIN ESQ. CNEL SUAREZ;;02972-491127;JUNIN DE LOS ANDES;8371;OFICIAL;NEUQUEN;NEUQUEN;NEUQUEN;;
8103;DR. JUAN EUSEBIO TORRENT;BELGRANO 1520;;;GOYA;3450;OFICIAL;CORRIENTES;CORRIENTES;CORRIENTES;;
8104;ESCUELA PROFESIONAL VALENTIN VIRASORO;EJERCITO ARGENTINO 285 PB;;03777-15623918;GOYA;3450;OFICIAL;CORRIENTES;CORRIENTES;CORRIENTES;;
8105;MADRE MERCEDES PACHECO;ALICIA MOUREAU DE JUSTO 4325;MT;4652-7224;VILLA INSUPERABLE;1752;PRIVADO;BUENOS AIRES;LA MATANZA;GBA OESTE;;
8106;ZABALA ORTIZ;DIAZ DE LA FUENTE 3101;MT;;ALTO ALBERDI BARRIO MATIENZO;5011;OFICIAL;CORDOBA;CORDOBA CIUDAD;CORDOBA CIUDAD;;
8107;CLORINDA ORELLANA HERRERA;25 DE MAYO Y SAN MARTIN;;91012;CHUMBICHA;4728;PRIVADO;CATAMARCA;CATAMARCA;CATAMARCA;;
8108;"PRIVADO SECUNDARIO ""CRISTO REY""";AV.VIRGEN DEL VALLE 286;;;CATAMARCA;4700;PRIVADO;CATAMARCA;CATAMARCA;CATAMARCA;;
8109;INMACULADA CONCEPCION;AV.BELGRANO 350;;0832-27053;RECREO;5260;PRIVADO;CATAMARCA;CATAMARCA;CATAMARCA;;
8110;"U.E.P. Nº   11-""ESCUELA INTEGRAL""";CORDOBA 45;;03722-434991;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8111;"U.E.P. Nº   15-""INST.PRIVADO CHACO""";AVDA.25 DE MAYO 554;;03722-434657;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8112;"U.E.P. Nº   37-""POLITECNICO JUAN XXIII""";CALLE 212 775;;03732-421326;PRESIDENCIA ROQUE SAENZ PEÑA;3700;PRIVADO;CHACO;COMANDANTE FERNANDEZ;CHACO;;
8113;"U.E.P. Nº    4-""RAYOS DE LUZ""";ASUNCION 415;;434648;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8114;"U.E.P. Nº   48-""LUIS FEDERICO LELOIR""";NECOCHEA 455;;0722-422586;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8115;"U.E.P. Nº   47-""ALBERT EINSTEIN""";BELGRANO Y MORENO S/N;;471624;JUAN JOSE CASTELLI;3705;PRIVADO;CHACO;GENERAL GUEMES;CHACO;;
8116;"U.E.P. Nº   40-""BACH.AGROTEC.""";AVDA.SAN MARTIN 639 Bº TOBA 112;;03735-498483;CORONEL DU GRATY;3541;PRIVADO;CHACO;MAYOR LUIS FONTANA;CHACO;;
8117;U.E.P. Nº    1;ARBO Y BLANCO 260;;03722-435784;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8118;"U.E.P. Nº    6-""ARISTIDES OMAR GINESTA""";SGTO.CABRAL 5614;;482748;BARRANQUERAS;3503;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8119;"U.E.P. Nº   42-""INST. ADVENTISTA DE RCIA.";RIVADAVIA 660;;03722-440331;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8120;"U.E.P. Nº   43-""CARLOS LOPEZ PIACENTINI""";PELLEGRINI 65/69;;433956;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8121;"U.E.P. Nº   22-""NTRA.SRA.DE FATIMA""";MENDOZA 851;;03732-480.791;QUITILIPI;3530;PRIVADO;CHACO;QUITILIPI;CHACO;;
8122;"U.E.P. Nº   39-""VIRGEN DE ITATI""";SARMIENTO Nº366;;;PAMPA DEL INFIERNO;3708;PRIVADO;CHACO;A. BROWN;CHACO;;
8123;"U.E.P. Nº   56-""CARLOS B. ENRIQUEZ""";LA ESCONDIDA- PLANTA URBANA. S/N;;03722-499005;LA ESCONDIDA;3514;PRIVADO;CHACO;GENERAL DONOVAN;CHACO;;
8124;"U.E.P. Nº   54-""NTRA.SRA. DE LA MISERICORDIA""";SUPERIORA PALMIRA 75;;03732-420866;PRESIDENCIA ROQUE SAENZ PEÑA;3700;PRIVADO;CHACO;COMANDANTE FERNANDEZ;CHACO;;
8125;"U.E.P. Nº   32-""NTRA.SRA.DEL CARMEN""";SALOMON FARACHE Y SAN MARTIN S/N CASILLA DE CORREOS Nº30;;03731-480577;GENERAL PINEDO;3732;PRIVADO;CHACO;12 DE OCTUBRE;CHACO;;
8126;"U.E.P. Nº   53-""DOLORES AGUEDA GOMEZ DE TUCKEY""";CHILE 650;;420573;GENERAL JOSE DE SAN MARTIN;3509;PRIVADO;CHACO;LDOR. GRAL. SAN MARTIN;CHACO;;
8127;"U.E.P. Nº   57-""FRAY MAMERTO ESQUIU""";AYACUCHO 280;;0731-21682;CHARATA;3730;PRIVADO;CHACO;CHACABUCO;CHACO;;
8128;"U.E.P. Nº   16-""JOSE M. ESTRADA""";SANTA MARIA DE ORO 471;;03722-432172;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8129;"U.E.P. Nº    8-""PABLO A.PIZZURNO""";SUIPACHA Y DR.BALBUENA VALDEZ S/N;;;PAMPA DEL INDIO;3531;PRIVADO;CHACO;LDOR. GRAL. SAN MARTIN;CHACO;;
8130;"U.E.P. Nº    9-""LO SE TODO""";LAVALLE 358;;03722-435966;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8131;U.E.P. Nº   67-(E.F.A.);SALTO DE LA VIEJA - COLONIA ELISA.;;;SALTO DE LA VIEJA;3515;PRIVADO;CHACO;SARGENTO CABRAL;CHACO;;
8132;U.E.P. Nº   66-(E.F.A.);COLONIA SANTA ELENA;;;PRESIDENCIA DE LA PLAZA;3536;PRIVADO;CHACO;PRESIDENCIA DE LA PLAZA;CHACO;;
8133;U.E.P. Nº   68-(E.F.A.);PARAJE CANCHA LARGA;;;LAS PALMAS;3518;PRIVADO;CHACO;BERMEJO;CHACO;;
8134;"U.E.P. Nº   73-""IGLESIA DE JESUCRISTO""";PELLEGRINI 563;;;RESISTENCIA;3500;PRIVADO;CHACO;SAN FERNANDO;CHACO;;
8135;"U.E.P.Nº88""FE Y ALEGRIA""";BºMOCOROA-CALLE FORMOSA Y PERON  TACO POZO;;;TACO POZO;3714;PRIVADO;CHACO;A. BROWN;CHACO;;
8136;U.E.P. N°   88-FE Y ALEGRIA;FORMOSA Y PRESIDENTE PERON;;;TACO POZO;3714;PRIVADO;CHACO;A. BROWN;CHACO;;
8137;LEONARDO DA VINCI;ARISTOBULO DEL VALLE 1555;;;COMODORO RIVADAVIA;9000;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8138;INST.WILLIAM CASE MORRIS;25 DE MAYO 55;;02965-492006;DOLAVON;9107;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8139;SAN LUIS GONZAGA;CHACABUCO 859;;02945-452535;ESQUEL;9200;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8140;"ESCUELA BILINGÜE ""ARCO IRIS""";25 DE MAYO 283;;02945-456053;ESQUEL;9200;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8141;"""CAMWY""";MIGUEL D.JONES 490;;02965-491063;GAIMAN;9105;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8142;F.A.U.COL.SECUNDARIO DE PUERTO MADRYN;ALMIRANTE BROWN 3700;;02965-454271;PUERTO MADRYN;9120;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8143;GOBERNADOR FONTANA;AV.SAN MARTIN 788;;0297-4893099;SARMIENTO;9020;PRIVADO;CHUBUT;CHUBUT;CHUBUT;;
8144;"AGROTECNICO ""VICTOR NAVAJAS CENTENO"" I- 24";RUTA NAC. NO. 14 KM. 989;;03756-481886;GOBERNADOR AGR. VALENTIN VIRAS;3342;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8145;"""SAN JOSE""";REGUERA 1240 Y RIVADAVIA;;424665 / 423983;PASO DE LOS LIBRES;3230;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8146;"POPULAR DE MERCEDES ""MANUEL LOPEZ RODRIGUEZ""";SARMIENTO 540;;03773-420395;MERCEDES;3470;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8147;"""PBRO. DEMETRIO ATAMAÑUK""";ALVEAR 424;;03775-442796;MONTE CASEROS;3220;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8148;"E.F.A. ""SANTA LUCIA""";CASILLA DE CORREO 19 PARAJE LA BOLSA;;03777-15624677;LA BOLSA;3440;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8149;I.P.N°9  SAGRADA FAMILIA;CORRIENTES 1361;;03783-491216;EMPEDRADO;3418;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8150;ESCUELA INTEGRAL ARTISTICA;BARRIO GRAL.SAN MRTIN-CALLE M Y 15;;03786-420080/89;ITUZAINGO;3302;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8151;"E.F.A. ""ÑANDE ROGA"" I-36";COL.SAN ANTONIO;;03781-15608347;COLONIA SAN ANTONIO;3485;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8152;"""NUESTRA SEÑORA DEL CARMEN""";MENDOZA 1156;;03777-451751;BELLA VISTA;3432;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8153;"ESCUELA DE COMERCIO ""LAGUNA BRAVA"" I.S.-3";MADARIAGA Y 6 DE MAYO  LAGUNA BRAVA;;495044;CORRIENTES;3401;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8154;"ESC. SECUNDARIA Y PROF. ""NTRA. SRA. DE POMPEYA""";GOBERNADOR RUIZ 2665;;03783-435739;CORRIENTES;3400;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8155;INST.HOGAR DE NIÑOS RAMON L.FALCON;LA RIOJA 660;;4931-3159;CIUDAD DE BS AS;1221;PRIVADO;CIUDAD DE BS AS;06;CIUDAD DE BS AS;;
8156;SEMINARIO MENOR ARQUIDIOCESANO NTRA. SRA. DE ITATI I S 2;E. E. U. U. 455;;0783-22867;CORRIENTES;3400;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8157;"""VUELTA DEL OMBU"" (I-38)";AV.CIRCUNVALACION SUR Y RUTA NAC.14;;03756-481064;GOBERNADOR AGR. VALENTIN VIRAS;3342;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8158;IN. ED. IN. (DE EDUCACION INTEGRAL);BERNARDINO VALLE 1993/5;;03786-420684;ITUZAINGO;3302;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8159;"""SAN JORGE""";MADARIAGA 1350 2DO. BLOQUE;;03772-424081;PASO DE LOS LIBRES;3230;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8160;"ESCUELA DE LA FAMILIA AGRICOLA ""MOCOVI"" ( E.F.A.)";PARAJE MOTA;;;MOCORETA;3226;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8161;"E.F.A. ""ANAHI""";CASILLA DE CORREO Nº 63 2DA. SECC. - PJE. CASUALIDAD;;15622110;CASUALIDAD;3450;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8162;"E.F.A. ""ÑANDE SY LA ITATI""";PJE. MALVINAS CENTRO;;03777-15621130;MALVINAS;3196;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8163;SIGLO XXI;L. BERTODANO 1215;;03756-421301;SANTO TOME;3340;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8164;PRIVADO SAN MIGUEL ARCANGEL;MISIONES S/N;;;SAN MIGUEL;3485;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8165;"ESCUELA SECUNDARIA ""DR. JOSE FCO. SOLER""";RECONQUISTA Y LAMADRID;;457592;CORRIENTES;3400;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8166;"E.F.A. ""COEMBOTA""";COLONIA PUCHETA - PARAJE MARUCHAS 1RA.SECCION;;03777 15626246;PUNTA MARUCHA;3450;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8167;"PRIVADO  Y ESC. PROFESIONAL ""SAN BENITO""";BOLIVAR 583 ESCUELA PROFESIONAL - NECOCHEA 310;;436601;CORRIENTES;3400;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8168;"ESCUELA DE LA FAMILIA AGRICOLA ""TUPA REMBIAPO""";INGENIO PRIMER CORRENTINO;;454891;SANTA ANA;3401;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8169;"PRIVADO ""SANTA LUCIA""";CORRIENTES Y PLACIDO MARTINEZ;;03777-480403;SANTA LUCIA;3440;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8170;"""BERNARDINO RIVADAVIA""";BARTOLOME MITRE 657;;;SAUCE;3463;PRIVADO;CORRIENTES;SAUCE;CORRIENTES;;
8171;PRIV. JOSE M.ESTRADA;MITRE 1138;;;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8172;PRIV. SAN JOSE;CALLE NRO.6 3;;044597044;SANTA ANITA;3248;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8173;PRIV. SANTA MARIA GORETTI;RUTA 36 - BV. BRUNO S/N;;29846;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8174;PRIV. SAN JOSE OBRERO AGROTECNICA;1RO DE MAYO;;95008;SAN JUSTO;3262;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8175;"FUNDACION TORRES DE VERA Y ARAGON Y COL.INFORM.""S.J.DE VERA""";FRAY JOSE DE LA QUINTANA 947;;422017-437132;CORRIENTES;3400;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8176;SAN CARLOS;RIVADAVIA 1002;;03773-420599;MERCEDES;3470;PRIVADO;CORRIENTES;CORRIENTES;CORRIENTES;;
8177;PRIV. NTRA SEÑORA DEL PERPETUO SOCORRO;URQUIZA 350;;044694080;LARROQUE;2854;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8178;PRIV. NIÑO JESUS;SARMIENTO 1816;;0447-70023;SAN JOSE;3283;PRIVADO;ENTRE RIOS;COLON;RESTO ENTRE RIOS;;
8179;PRIV. JOHN F.KENNEDY;AV.CONGRESO 222;;03436-422057;VICTORIA;3153;PRIVADO;ENTRE RIOS;VICTORIA;RESTO ENTRE RIOS;;
8180;PRIV. SAN JAIME;;;03458-480370;SAN JAIME DE LA FRONTERA;3185;PRIVADO;ENTRE RIOS;FEDERACION;RESTO ENTRE RIOS;;
8181;PRIV. NUESTRA SEÑORA DE FATIMA;TOMAS DE ROCAMORA 1532;;81831;SANTA ELENA;3192;PRIVADO;ENTRE RIOS;LA PAZ;RESTO ENTRE RIOS;;
8182;PRIV. LOS NARANJOS DE LA CONCORDIA 114;SAN MARTIN 119;;;CONCORDIA;3200;PRIVADO;ENTRE RIOS;CONCORDIA;RESTO ENTRE RIOS;;
8183;PRIV. LA INMACULADA;AVDA. L HERRERA Y CORDOBA;;21256;VILLAGUAY;3240;PRIVADO;ENTRE RIOS;VILLAGUAY;RESTO ENTRE RIOS;;
8184;PRIV. NUESTRA SEÑORA DE LUJAN;BV.3 DE FEBRERO 660;;044680015;URDINARRAIN;2826;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8185;PRIV. CRISTO REY;25 DE MAYO 381;;03445 481205;BASAVILBASO;3170;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8186;PRIV. SAN POMPILIO MARIA PIRROTTI;SAN MARTIN Y JUAN XXIII;;;BOVRIL;3142;PRIVADO;ENTRE RIOS;LA PAZ;RESTO ENTRE RIOS;;
8187;PRIV. DR.JOSE MARIA D BERTORA;ESPAÑA 283;;0446 27913;GUALEGUAYCHU;2820;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8188;PRIV. BILINGUE REPUBLICA DE ITALIA;GALARZA 839;;2-5535;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8189;PRIV. CRISTIANO EVANGELICO BAUTISTA;BASAVILBASO Y CELESTINO MARCO;;4364685;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8190;PRIV. SAN ANTONIO DE PADUA;ROQUE SAENZ PEÑA 440;;03445 421525;ROSARIO DEL TALA;3174;PRIVADO;ENTRE RIOS;TALA;RESTO ENTRE RIOS;;
8191;PRIV. GENERAL SAN JOSE DE SAN MARTIN;SAN MARTIN 574;;03444-481263;GENERAL GALARZA;2843;PRIVADO;ENTRE RIOS;GUALEGUAY;RESTO ENTRE RIOS;;
8192;PRIV. DIVINA PROVIDENCIA;ALDEA SAN ISIDRO;;03454-493034;EL CIMARRON;3188;PRIVADO;ENTRE RIOS;FEDERAL;RESTO ENTRE RIOS;;
8193;PRIV. NTRA. SRA. DE LUJAN;REINALDO ROSS Y 4 DE ENERO;;242460;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8194;SAN JOSE;LA RIOJA Y BELGRANO;;0716-80073;COMANDANTE FONTANA;3620;PRIVADO;FORMOSA;FORMOSA;FORMOSA;;
8195;PRIV. JOSE MANUEL ESTRADA;URQUIZA 750;;03435-480116;LUCAS GONZALEZ;3158;PRIVADO;ENTRE RIOS;NOGOYA;RESTO ENTRE RIOS;;
8196;PRIV. COMERCIAL ALMAFUERTE;HOFLAK 1349;;044780389;VILLA ELISA;3265;PRIVADO;ENTRE RIOS;COLON;RESTO ENTRE RIOS;;
8197;PRIV. SAGRADO CORAZON;SAN MARTIN 750;;043-951040;CRESPO;3116;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8198;PRIV. MARIANO MORENO;25 DE MAYO 637;;0343-4930185;HASENKAMP;3134;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8199;PRIV. COMERCIAL VIRGEN MILAGROSA;ESTRADA 369;;4920383;VIALE;3109;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8200;PRIV. COMERCIAL CRESPO;IRIGOYEN 1609;;495-1032;CRESPO;3116;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8201;PRIV. PADRE E. LAUMANN;URQUIZA 745;;0343-4880505;SEGUI;3117;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8202;PRIV. JESUS DE NAZARETH 129;SERVANDO FONSECA AL 700;;;GENERAL RAMIREZ;3164;PRIVADO;ENTRE RIOS;DIAMANTE;RESTO ENTRE RIOS;;
8203;PRIV. SAN ANTONIO;ETCHEVEHERE 18;;0345-4250667;CONCORDIA;3200;PRIVADO;ENTRE RIOS;CONCORDIA;RESTO ENTRE RIOS;;
8204;MONTE CALVARIO (EX CONSOLATA) (PR-12);AV. 9 DE JULIO 211 PIRANE;;0717-61055;PIRANE;3606;PRIVADO;FORMOSA;FORMOSA;FORMOSA;;
8205;PRIV. MARTIN FIERRO;ERAUSQUIN 158;;03442-422033;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8206;PRIV. SAGRADO CORAZON;BOULEVARD DANERI 401;;03446-425375;GUALEGUAYCHU;2820;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8207;PRIV. SANTA LUCIA 132;SAROBE Y GABRIELA MISTRAL;;4352228;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8208;PRIV. CREAR 131;JOSE CADARIO Y SAN JUAN;;03454251860;CONCORDIA;3200;PRIVADO;ENTRE RIOS;CONCORDIA;RESTO ENTRE RIOS;;
8209;PRIV. MARIA GRANDE;PTE. PERON 462;;;MARIA GRANDE;3133;PRIVADO;ENTRE RIOS;PARANA;RESTO ENTRE RIOS;;
8210;PRIVADO DE NIVEL MEDIO ESPACIOS;FORTIN YUNKA 655;;28641;FORMOSA;3600;PRIVADO;FORMOSA;FORMOSA;FORMOSA;;
8211;PRIV. SANTA TERESITA;CHACABUCO 751;;22906;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8212;PRIV. AGROTECNICO GUALEGUAYCHU;URQUIZA AL OESTE C.CORREO NRO.56;;446-24087;GUALEGUAYCHU;2820;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8213;PRIV. PARROQUIAL MANSILLA;CARMEN DE LOS SANTOS 474;;044593052;GOBERNADOR MANSILLA;2845;PRIVADO;ENTRE RIOS;TALA;RESTO ENTRE RIOS;;
8214;"""SAGRADO CORAZON""";AV. CATALANO 198;;0388-4270198;PALPALA;4612;PRIVADO;JUJUY;JUJUY;JUJUY;;
8215;E.M.D.E.I.N.S.  S.R.L.;SAN MARTIN 872;;0388-4231699;SAN SALVADOR DE JUJUY;4600;PRIVADO;JUJUY;JUJUY;JUJUY;;
8216;"FUNDACION ""SAN PATRICIO""";AV.BELGRANO 252;;0388-4912190;PERICO;4608;PRIVADO;JUJUY;JUJUY;JUJUY;;
8217;SAN AGUSTIN-COOPERATIVA DE TRABAJADORES LTDA.;ARISTOBULO DEL VALLE 362;;;SAN PEDRO;4500;PRIVADO;JUJUY;JUJUY;JUJUY;;
8218;"TECNICO ""ING.HERMINIO ARRIETA""";MARIANO MORENO 1368;;03886-423549;LIBERTADOR GRL. SAN MARTIN;4512;PRIVADO;JUJUY;JUJUY;JUJUY;;
8219;"""DEL DIVINO REDENTOR""";YUTO SECTOR B2 510;;0388-4272537;SAN SALVADOR DE JUJUY;4600;PRIVADO;JUJUY;JUJUY;JUJUY;;
8220;PRIV. CASTRO BARROS SAN JOSE;FRAY JUSTO SANTA MARIA DE ORO 1081 FRAY J.STA.MARIA DE ORO;;03435480041;LUCAS GONZALEZ;3158;PRIVADO;ENTRE RIOS;NOGOYA;RESTO ENTRE RIOS;;
8221;"PRIVADO ""NTRA.SEÑORA DE LAS MERCEDES""";RUTA PROVINCIAL Nº42   S/N;;0388-4944109;MONTERRICO;4608;PRIVADO;JUJUY;JUJUY;JUJUY;;
8222;PRIV. EDUC.TECN. FDO.TORRES VILCHES;25 DE MAYO 280;;043781292;SANTA ELENA;3192;PRIVADO;ENTRE RIOS;LA PAZ;RESTO ENTRE RIOS;;
8223;º;SARMIENTO Y 10 DEL OESTE;;03442442852;CONCEPCION DEL URUGUAY;3260;PRIVADO;ENTRE RIOS;URUGUAY;RESTO ENTRE RIOS;;
8224;PRIV. JUAN XXIII;LOS ZORZALES Y CEIBOS;;043270662;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8225;PRIV. MALVINA SEGUI DE CLAVARINO;LESTONNAC Y PARAGUAY;;446-22487;GUALEGUAYCHU;2820;PRIVADO;ENTRE RIOS;GUALEGUAYCHU;RESTO ENTRE RIOS;;
8226;"CATOLICO PRIVADO ""JESUS MAESTRO""";VELEZ SARSFIELD 256;;03884-421618;SAN PEDRO;4500;PRIVADO;JUJUY;JUJUY;JUJUY;;
8227;PRIV. ADVENTISTA DEL PLATA;25 DE MAYO 99;;910010;VILLA LIBERTADOR SAN MARTIN;3103;PRIVADO;ENTRE RIOS;DIAMANTE;RESTO ENTRE RIOS;;
8228;PRIV. COMERCIAL NOCTURNO LA PAZ;ESPAÑA 631;;22391;LA PAZ;3190;PRIVADO;ENTRE RIOS;LA PAZ;RESTO ENTRE RIOS;;
8229;PRIV. SEMINARIO ARQUIDIOCESANO;DON BOSCO S/N C.C. 141;;330035;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8230;PRIV. SANTA MARIA DEL ROSARIO;OVIDIO LAGOS 1422;;4260824;PARANA;3100;PRIVADO;ENTRE RIOS;PARANA;PARANA;;
8231;PRIV. SANTA ROSA DE LIMA;ENRIQUE RENAUD S/N;;;SANTA ELENA;3192;PRIVADO;ENTRE RIOS;LA PAZ;RESTO ENTRE RIOS;;
8232;INST.AGROTECNICO ALPACHIRI;9 DE JULIO S/Nº C.C. 22;;0953-97170/1;ALPACHIRI;6309;PRIVADO;LA PAMPA;GUATRACHE;LA PAMPA;;
8233;INST.DE ENS.SEC.GRAL.SAN MARTIN P41;ESTHER DE MONMANY 451;;0302-91381;ALTA ITALIA;6207;PRIVADO;LA PAMPA;REALICO;LA PAMPA;;
8234;AGROPECUARIO DE ARATA P.42;MALVINAS ARGENTINAS 480;;0335-98030;ARATA;6385;PRIVADO;LA PAMPA;TRENEL;LA PAMPA;;
8235;INST.SECUNDARIO BERNARDO LARROUDE;BALAGUE Y SPERONI;;0302-92210;BERNARDO LARROUDE;6220;PRIVADO;LA PAMPA;CHAPALEUFU;LA PAMPA;;
